date,chain,store_id,barcode,cbs_code,cbs_name,group,product_name,name,manufacturer,quantity,unit_of_measure,unit_qty,is_weighted,price,unit_price,promo_price,promo_min_qty,promo_desc,promo_id,effective_price,price_update,found,source_file,promo_file
2026-09-22,shufersal,290,7290018619308,120042,ירקות טריים,fv,תפוחי אדמה: תפוח אדמה אגו שף,תפוח אדמה אגו שף,גידולי אגו,1.0,1קילוגרם,קילוגרם,1.0,8.9,8.9,,,,,8.9,,1,PriceFull7290027600007-002-290-20260922-030000.gz,PromoFull7290027600007-002-290-20260922-030000.gz
2026-09-22,shufersal,290,7290000994888,120043,פירות טריים,fv,אבטיח: אבטיח אורגני במשקל,אבטיח אורגני במשקל,כללי,1.0,1קילוגרם,קילוגרם,1.0,8.9,8.9,8.46,0.01,תו זהב 5% הנחה מותג שופרסל,3246581.0,8.46,,1,PriceFull7290027600007-002-290-20260922-030000.gz,PromoFull7290027600007-002-290-20260922-030000.gz
2026-09-22,shufersal,290,7290000964775,120043,פירות טריים,fv,בננות: בננה,בננה,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,10.9,10.9,,,,,10.9,,1,PriceFull7290027600007-002-290-20260922-030000.gz,PromoFull7290027600007-002-290-20260922-030000.gz
2026-09-22,shufersal,290,7290000965055,120043,פירות טריים,fv,מלון: מלון מובחר,מלון מובחר,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,4.9,4.9,,,,,4.9,,1,PriceFull7290027600007-002-290-20260922-030000.gz,PromoFull7290027600007-002-290-20260922-030000.gz
2026-09-22,shufersal,290,726529983456,120043,פירות טריים,fv,ענבים: ענבים ירוקים,ענבים ירוקים,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,19.9,19.9,,,,,19.9,,1,PriceFull7290027600007-002-290-20260922-030000.gz,PromoFull7290027600007-002-290-20260922-030000.gz
2026-09-22,shufersal,290,7290000964508,120043,פירות טריים,fv,תפוזים: תפוז,תפוז,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,7.9,7.9,,,,,7.9,,1,PriceFull7290027600007-002-290-20260922-030000.gz,PromoFull7290027600007-002-290-20260922-030000.gz
2026-09-22,shufersal,290,7290000963518,120043,פירות טריים,fv,תפוחים: תפוח עץ סמיט 70,תפוח עץ סמיט 70,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,12.9,12.9,,,,,12.9,,1,PriceFull7290027600007-002-290-20260922-030000.gz,PromoFull7290027600007-002-290-20260922-030000.gz
2026-09-22,ramilevy,55,7290020216953,120070,לחם,food,אנג'ל לחם PRO מלא פר,לחם פרו 500 גר,לא ידוע,500.0,100 גרם,לא ידוע,0.0,21.9,0.04,,,,,21.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290018500361,120070,לחם,food,לחם אחיד פרוס 900 גרם,לחם אחיד פרוס אנג'ל,לא ידוע,900.0,100 גרם,לא ידוע,0.0,8.3,0.01,,,,,8.3,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290002065555,120070,לחם,food,לחמניות בשקית 6*75 גרם,לחמניות אנג'ל 6 יחיד,אנג'ל,450.0,100 גרם,לא ידוע,0.0,10.9,0.02,9.9,1.0,לחמניה הכי רכה בהפסקה ב9.90,1418449.0,9.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000074252,120080,"ביסקוויטים, עוגות וכדומה",food,אסם קרקר שומשום 250ג,קרקר שומשום אסם 250,אסם,250.0,100 גרם,לא ידוע,0.0,7.9,0.03,,,,,7.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290115201727,120080,"ביסקוויטים, עוגות וכדומה",food,ביסלי חטיף בטעם בצל,ביסלי חטיף בטעם בצל,אסם,200.0,100 גרם,לא ידוע,0.0,6.5,0.03,5.0,2.0,חטיפי אסם 200-150 גרם 2ב10 מו4,1416692.0,5.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000074245,120080,"ביסקוויטים, עוגות וכדומה",food,קרם קרקר אסם 250 גרם,קרם קרקר אסם 250 גרם,אסם,250.0,100 גרם,לא ידוע,0.0,7.8,0.03,,,,,7.8,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7297488098183,120090,קמח,food,קמח אורז ללא גלוטן 500 ג,קמח אורז 500 גרם דגש,דגש,500.0,100 גרם,לא ידוע,0.0,11.9,0.02,,,,,11.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7297488098305,120090,קמח,food,קמח שקדים דגש 250 גרם,קמח שקדים 250 גרם דג,דגש,250.0,100 גרם,לא ידוע,0.0,24.9,0.1,19.9,1.0,קמח שקדים דוכן גן שמואל 250 גרם ב19.90,1421442.0,19.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290100702383,120090,קמח,food,"קמח תופח סוגת 1 ק""ג","קמח תופח 1 ק""ג סוגת",שטיבל,1.0,קילוגרם,קילוגרם,0.0,7.9,7.9,7.0,2.0,מגוון קמחים 1 ק ג סוגת 2ב14,1421690.0,7.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000060163,120100,מוצרי בצק,food,אטריות דקות אסם 400,אטריות דקות אסם 400,אסם,400.0,100 גרם,לא ידוע,0.0,5.8,0.01,,,,,5.8,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000060965,120100,מוצרי בצק,food,אטריות רחבות אסם 400,אטריות רחבות 400 גרם,אסם,400.0,100 גרם,לא ידוע,0.0,5.8,0.01,,,,,5.8,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290100702260,120100,מוצרי בצק,food,קוסקוס דק סוגת 350 ג,קוסקוס דק 350 גרם סו,אסיף,350.0,100 גרם,לא ידוע,0.0,5.0,0.01,4.5,2.0,קוסוקס 350 גרם סוגת 2ב9,1422932.0,4.5,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290100704691,120110,קטניות ומוצרי דגן,food,אורז אדום 500ג סוגת,אורז אדום 500גר,סוגת,500.0,100 גרם,לא ידוע,0.0,9.0,0.02,7.5,2.0,אורז אדום/ריזוטו /מיקס סוגת 2ב15,1421526.0,7.5,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000211985,120110,קטניות ומוצרי דגן,food,אורז עגול ריזוטו 1 ק,אורז עגול ריזוטו 1 ק,סוגת,1.0,קילוגרם,קילוגרם,0.0,11.9,11.9,,,,,11.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290100700587,120110,קטניות ומוצרי דגן,food,בורגול 500 גרם סוגת,בורגול 500 גרם סוגת,סוגת,500.0,100 גרם,לא ידוע,0.0,5.9,0.01,4.0,3.0,קטניות סוגת 500גרם 3ב12,1417968.0,4.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290109581651,120140,בשר בקר,food,אסאדו מפורק 240 גרם זוגלובק,מאדאם פרז אסאדו מפור,לא ידוע,240.0,100 גרם,לא ידוע,0.0,34.9,0.15,25.0,2.0,בשר מפורק/אסאדו מפורק 240גר 2ב50,1417387.0,25.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290004011819,120140,בשר בקר,food,בורגר אנטריקוט360 אלגאצו,המבורגר ריב אנטריקוט,טיבון ויל,360.0,100 גרם,לא ידוע,0.0,21.9,0.06,,,,,21.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290002453697,120140,בשר בקר,food,קבב אנטריקוט קצבים א,קבב אנטריקוט קצבים ע,לא ידוע,400.0,100 גרם,לא ידוע,0.0,28.9,0.07,,,,,28.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290019205920,120160,עופות,food,צונגו פנקו שניצל עוף טו,שניצל צ'נגו שומשום ע,לא ידוע,600.0,100 גרם,לא ידוע,0.0,37.9,0.06,34.9,1.0,צונגו עוף טוב 600 גרם ב34.90,1412505.0,34.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290008409582,120160,עופות,food,שניצל עוף אמיתי ביתי 700 גרם,שניצל עוף אמיתי בציפ,מאמא עוף,700.0,100 גרם,לא ידוע,0.0,44.9,0.06,27.9,1.0,שניצל מאמא עוף 700גרם ב27.90,1421355.0,27.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290008409551,120160,עופות,food,שניצל עוף אמיתי בציפוי מעודן-700 גרם,שניצל עוף בציפוי מעו,מאמא עוף,700.0,100 גרם,לא ידוע,0.0,44.9,0.06,27.9,1.0,שניצל מאמא עוף 700גרם ב27.90,1421355.0,27.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290012228278,120170,בשר משומר ומעובד,food,נקניקיות הודו בקר ריינהולדס 310 גרם,נקניקיות בוקוורסט הו,זוגלובק,310.0,100 גרם,לא ידוע,0.0,21.9,0.07,,,,,21.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000537603,120170,בשר משומר ומעובד,food,נקניקיות עוף1ק זוגלובק,נקניקיות עוף זוגלובק,זוגלובק,1.0,קילוגרם,קילוגרם,0.0,25.9,25.9,24.9,1.0,נקנקיות עוף זוגלובק 1 ק ג ב24.90,1422584.0,24.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290109580050,120170,בשר משומר ומעובד,food,נקניקיות צוריסוס wonders 226 גר,וונדרס צ'וריסוס 2.0,זוגלובק,226.0,100 גרם,לא ידוע,0.0,26.9,0.12,25.0,2.0,מגוון וונדרס זוגלובק 2ב50,1417238.0,25.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290003069590,120180,דגים,food,פילה דג סול (פוטית) קפוא,פילה סול דלידג 1 קיל,דלידג,1.0,קילוגרם,קילוגרם,0.0,34.9,34.9,24.9,1.0,פילה דג פוטית קפוא דלידג 1 ק ג ב24.90,1418027.0,24.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000664026,120180,דגים,food,קציצות דג אמנון מוקפא 450 גרם,קציצות דג אמנון 450,לא ידוע,450.0,100 גרם,לא ידוע,0.0,33.9,0.08,25.0,2.0,נתחי דגי תנובה 450גרם 2ב50,1421345.0,25.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290015039246,120190,שימורי דגים ודגים מעובדים,food,רביעית טונה בהירה בשמן וילי פוד 4*160 גר,טונה בשמן רביעייה 11,וילי פוד,448.0,100 גרם,לא ידוע,0.0,22.9,0.05,19.9,1.0,רביעיית נתחי טונה ויליפוד 160ג ב19.90,1419323.0,19.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290015039338,120190,שימורי דגים ודגים מעובדים,food,רביעית טונה במי מלח וילי פוד 4*160 גר,נתחי טונה בהירה במי,וילי פוד,448.0,100 גרם,לא ידוע,0.0,22.9,0.05,19.9,1.0,רביעיית נתחי טונה ויליפוד 160ג ב19.90,1419323.0,19.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,8004030344938,120190,שימורי דגים ודגים מעובדים,food,שלישיית טונה ריו מרה 3*80 גרם,ריו מרה טונה בשמן זי,ריו,168.0,100 גרם,לא ידוע,0.0,28.8,0.17,25.0,2.0,טונה רוי מרה 3*56גרם 2ב50,1421316.0,25.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,64144090020,120210,שמנים,food,"ספריי שמן PAM בטעם שמן זית 141 מ""ל",פאם - שמן זית,פאם,141.0,100 מיליליטר,לא ידוע,0.0,16.9,0.12,12.9,1.0,תרסיס שמן פאם 148 מ ל ב12.90,1416561.0,12.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,8007270999012,120210,שמנים,food,שמן גרעיני ענבים דורו 1ל,שמן גרעיני ענבים 1ל,לא ידוע,1.0,ליטר,לא ידוע,0.0,45.3,45.3,39.9,1.0,שמן זרעי ענבים נטורפוד 1 ליטר ב39.90,1423648.0,39.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290002692393,120210,שמנים,food,שמן קנולה עץ הזית 1 ל מועשר,שמן קנולה מזוכך מועש,עץ הזית,1.0,ליטר,לא ידוע,0.0,14.9,14.9,,,,,14.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000453897,120220,מרגרינה,food,מרגרינה בטעם חמאה שמרית 200 גר,מרגרינה בטעם חמאה 20,פאקא תעשיות,200.0,100 גרם,לא ידוע,0.0,4.6,0.02,,,,,4.6,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,8719200998018,120220,מרגרינה,food,מרגרינה בטעם חמאה200גרם,מרגרינה מחמאה 200 גר,לא ידוע,200.0,100 גרם,לא ידוע,0.0,6.1,0.03,,,,,6.1,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000453880,120220,מרגרינה,food,מרגרינה ללא מלח לאפיה ובישול שמרית 200גר,"מרגרינה לל""ת מלח לאפ",לא ידוע,200.0,100 גרם,לא ידוע,0.0,4.6,0.02,,,,,4.6,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000040974,120240,חלב,food,חלב טרי 2% דל לקטוז 1 ל,חלב טרי דל לקטוז 2%,תנובה,1.0,ליטר,לא ידוע,0.0,7.2,7.2,,,,,7.2,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290003029815,120240,חלב,food,חלב יטבתה 3% מועשר 2 ליטר,חלב מועשר 2 ל 3% מהד,יטבתה,2.0,ליטר,לא ידוע,0.0,16.9,8.45,,,,,16.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000051352,120240,חלב,food,חלב מלא 3.8% 1ליטר תנובה,חלב תנובה מלא בטעם ש,תנובה,1.0,ליטר,לא ידוע,0.0,8.8,8.8,,,,,8.8,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290006664532,120250,"לבן, יוגורט ומעדני חלב",food,"דנונה תות 3% 150 מ""ל",יוגורט דנונה תות 3%,שטראוס,150.0,100 מיליליטר,לא ידוע,0.0,3.7,0.02,,,,,3.7,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000043944,120250,"לבן, יוגורט ומעדני חלב",food,יוגורט כדים תנובה 1.,יוגורט תנובה כד 4% ש,תנובה,1.5,ליטר,לא ידוע,0.0,19.9,13.27,,,,,19.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000554402,120250,"לבן, יוגורט ומעדני חלב",food,מעדן חלב מלבי גד 160,מעדן חלב מלבי גד 160,מחלבות גד,160.0,100 מיליליטר,לא ידוע,0.0,6.2,0.04,5.0,2.0,מעדן אורז/מלבי/שיבולת שועל גד 2ב10,1422664.0,5.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290106520912,120260,שמנת,food,"שמנת לבישול 9% 250 מ""ל",שמנת לבישול 9% 250 מ,יטבתה,250.0,100 מיליליטר,לא ידוע,0.0,8.0,0.03,7.5,2.0,שמנת לבישול 250 מ ל יטבתה 2ב15,1425365.0,7.5,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000058047,120260,שמנת,food,שמנת להקצפה38% תנובה500מ,שמנת להקצפה השף הלבן,תנובה,500.0,100 מיליליטר,לא ידוע,0.0,14.9,0.03,,,,,14.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290104728310,120260,שמנת,food,"שמנת עמידה לקצפת 38% 250 מ""ל",שמנת להקצפה 38% 250,יטבתה,250.0,100 מיליליטר,לא ידוע,0.0,7.4,0.03,,,,,7.4,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290008175173,120270,חמאה,food,"חמאה לל""ת מלח200ג ואליו",חמאה מפינלנד 200 ג ל,לורפק,200.0,100 גרם,לא ידוע,0.0,16.9,0.08,,,,,16.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290116932033,120270,חמאה,food,חמאה מהדרין 200ג תנובה,חמאה תנובה 200 גרם מ,תנובה,200.0,100 גרם,לא ידוע,0.0,8.9,0.04,,,,,8.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,8719200998032,120270,חמאה,food,מזולה בטעם חמאה 250 גרם,מרגרינה מזולה 250 גר,לא ידוע,250.0,100 גרם,לא ידוע,0.0,9.3,0.04,7.9,1.0,מרגרינה מזולה 250גרם ב7.90,1422604.0,7.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290006492432,120280,גבינה,food,** גד בייבי מוצרלה 1,גבינת מוצרלה בייבי 1,מחלבות גד,150.0,100 גרם,לא ידוע,0.0,15.5,0.1,13.9,1.0,כדורי בייבי מוצרלה גד 150גרם ב13.90,1425384.0,13.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290114310918,120280,גבינה,food,קוטג טרה 5% ווסטהיים,,,,,,,,,,,,,,,0,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290108504279,120280,גבינה,food,קשקבל צ'אנק 150 גר'.,קשקבל צ'אנק 150 גר,לא ידוע,150.0,100 גרם,לא ידוע,0.0,19.9,0.13,16.9,1.0,קשקבל יורו 150 גרם ב16.90,1422579.0,16.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290004554354,120285,גלידות,food,"גלידה פנטסיה 900 מ""ל שוקו וניל",פנטסיה שוקו וניל 900,השוואת מחירונים,900.0,100 מיליליטר,לא ידוע,0.0,23.9,0.03,,,,,23.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290006681003,120285,גלידות,food,גלידה קרמיסימו סרבט תות לימון 650 גרם,קרמיסימו תות לימון ס,קרמיסימו,1.33,ליטר,לא ידוע,0.0,22.9,17.22,18.0,2.0,גלידת קרמיסימו 1.33 לי 2ב36,1421207.0,18.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290101114338,120285,גלידות,food,מאגדת חמישיה שלגון וניל עם ש. פיסטוק 99,מאגדת 5 שלגון וניל ו,לא ידוע,200.0,100 גרם,לא ידוע,0.0,25.9,0.13,20.0,2.0,מאגדת חמישיה שלגונים 99 קלוריות 2ב40,1420836.0,20.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000068138,120300,"תבלינים, רטבים, מוצרים לעוגה ומזון לתינוקות",food,אינסטנט פודינג וניל 80גר,אינסטנט פודינג בטעם,אסם,80.0,100 גרם,לא ידוע,0.0,4.9,0.06,3.333333333333333,3.0,פודינג אסם 80-95 ג 3ב10,1425129.0,3.333333333333333,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000209012,120300,"תבלינים, רטבים, מוצרים לעוגה ומזון לתינוקות",food,חומץ הדרים 5% יכין 1,חומץ 5% 1 ליטר יכין,יכין,1.0,ליטר,לא ידוע,0.0,5.9,5.9,4.9,1.0,חומץ/לימון 1לי יכין ב4.90,1420584.0,4.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000111360,120300,"תבלינים, רטבים, מוצרים לעוגה ומזון לתינוקות",food,חרדל אמיתי תלמה 250 גרם,חרדל תלמה 250 גרם,תלמה,250.0,100 גרם,לא ידוע,0.0,5.9,0.02,,,,,5.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290006251589,120310,תה,food,תה ירוק נענע באריזה 50 יח,תה ירוק נענע ויסוצקי,ויסוצקי,75.0,100 גרם,לא ידוע,0.0,38.9,0.52,34.9,1.0,תה ירוק 50שק ב34.90,1419908.0,34.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290006251107,120310,תה,food,תה מסאלה צאי 25שק*2גרם,תה צ'אי מסאלה ויסוצק,ויסוצקי,50.0,100 גרם,לא ידוע,0.0,18.9,0.38,15.9,1.0,חווית צאי סדרת קשמיר ב15.90,1419910.0,15.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000345536,120310,תה,food,תה נענע 25 שקיקים 1.5 גרם,תה נענע ויסוצקי 25 י,ויסוצקי,37.5,100 גרם,לא ידוע,0.0,15.9,0.42,,,,,15.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000176420,120320,קפה,food,** קפה נמס עלית פחית,קפה נמס 200 גרם עלית,עלית,200.0,100 גרם,לא ידוע,0.0,24.9,0.12,,,,,24.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000176413,120320,קפה,food,קפה נמס עלית 50 גרם,קפה נמס 50 גרם,עלית,50.0,100 גרם,לא ידוע,0.0,11.9,0.24,,,,,11.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290119384044,120320,קפה,food,קפה נמס עלית צ'יקו 1,צ'יקו 100ג בצנצנת,לא ידוע,100.0,100 גרם,לא ידוע,0.0,18.9,0.19,16.9,1.0,אבקה להכנת משקה ציקוריה ציקו 100ג ב16.90,1421332.0,16.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290003029792,120330,קקאו,food,שוקו בשקית8*225מ יטבתה,שוקו בשקית יטבתה 8 י,יטבתה,8.0,יחידות,יחידות,0.0,21.2,2.65,,,,,21.2,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290102398560,120330,קקאו,food,"שוקו ללת""ס בקבוק1ל טרה",שוקו מועשר בבקבוק 1,טרה,1.0,ליטר,לא ידוע,0.0,13.2,13.2,8.0,2.0,משקאות חלב טרה 1 ליטר 2ב16,1422068.0,8.0,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290010116980,120330,קקאו,food,שוקולית בשקית850ג עלית,שוקולית 850 גרם,עלית,850.0,100 גרם,לא ידוע,0.0,17.9,0.02,,,,,17.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290000136158,120350,משקאות קלים,food,פפסי מקס 1.5 ליטר.,פפסי זירו 1.5 ליטר,טמפו,1.5,ליטר,לא ידוע,0.0,6.2,4.13,,,,,6.2,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290013585394,120350,משקאות קלים,food,קוקה קולה 1ליטר בודד,קוקה קולה 1ליטר בודד,קוקה קולה,1.0,ליטר,לא ידוע,0.0,6.5,6.5,,,,,6.5,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290110115364,120350,משקאות קלים,food,קוקה קולה 6*1.5 ליטר,קוקה קולה משקה קולה,לא ידוע,9.0,ליטר,לא ידוע,0.0,45.9,5.1,,,,,45.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
2026-09-22,ramilevy,55,7290001594575,120360,משקאות אלכוהולים,food,"בירה טובורג פחית 500 מ""ל",בירה טובורג בפחית 50,טובורג,500.0,100 מיליליטר,לא ידוע,0.0,8.9,0.02,,,,,8.9,,1,PriceFull7290058140886-001-055-20260922-060006.gz,PromoFull7290058140886-001-055-20260922-060059.gz
